356.053320	 8.267150	 358.655510	 0.000000
356.052538	 8.267776	 358.655265	 0.004005
356.051219	 8.268983	 358.653968	 0.008009
356.053432	 8.267061	 358.655957	 0.012014
356.057008	 8.263395	 358.659109	 0.016018
356.057366	 8.262948	 358.659467	 0.020023
356.056181	 8.263954	 358.658483	 0.024027
356.054885	 8.265295	 358.657276	 0.028032
356.055131	 8.265161	 358.657209	 0.032037
356.056673	 8.263708	 358.658371	 0.036041
356.057455	 8.262546	 358.658997	 0.040046
356.055958	 8.263641	 358.657924	 0.044050
356.053991	 8.265697	 358.656181	 0.048055
356.056606	 8.263328	 358.658483	 0.052059
356.059087	 8.260847	 358.660607	 0.056064
356.057813	 8.262322	 358.659735	 0.060069
356.056338	 8.263574	 358.658573	 0.064073
356.054505	 8.264915	 358.656628	 0.068078
356.055712	 8.263775	 358.657433	 0.072082
356.057232	 8.262568	 358.658684	 0.076087
356.055913	 8.263887	 358.657634	 0.080092
356.054661	 8.264803	 358.656784	 0.084096
356.051577	 8.267754	 358.653901	 0.088101
356.051040	 8.268469	 358.653275	 0.092105
356.053030	 8.266502	 358.654974	 0.096110
356.054505	 8.264803	 358.656606	 0.100114
356.052605	 8.266346	 358.655041	 0.104119
356.052784	 8.265653	 358.655019	 0.108124
356.054393	 8.263976	 358.656248	 0.112128
356.054997	 8.263507	 358.656650	 0.116133
356.055175	 8.263060	 358.656963	 0.120137
356.052426	 8.265407	 358.654505	 0.124142
356.053119	 8.264759	 358.655443	 0.128146
356.053544	 8.264736	 358.655756	 0.132151
356.052672	 8.265541	 358.654616	 0.136156
356.055019	 8.263015	 358.657097	 0.140160
356.053924	 8.263865	 358.656404	 0.144165
356.053387	 8.264468	 358.656024	 0.148169
356.053901	 8.264245	 358.656472	 0.152174
356.054930	 8.263216	 358.657008	 0.156178
356.054505	 8.263395	 358.656673	 0.160183
356.053901	 8.263775	 358.656360	 0.164188
356.055399	 8.262233	 358.657768	 0.168192
356.056114	 8.261786	 358.658327	 0.172197
356.056695	 8.261339	 358.658595	 0.176201
356.057478	 8.260713	 358.659333	 0.180206
356.056964	 8.261182	 358.659176	 0.184211
356.056293	 8.261898	 358.658662	 0.188215
356.055354	 8.262903	 358.657366	 0.192220
356.055310	 8.263239	 358.656919	 0.196224
356.056338	 8.262211	 358.657924	 0.200229
356.055555	 8.262948	 358.657276	 0.204233
356.053097	 8.265429	 358.654885	 0.208238
356.053209	 8.265072	 358.654572	 0.212243
356.054348	 8.264356	 358.655756	 0.216247
356.055801	 8.263105	 358.657366	 0.220252
356.055421	 8.263351	 358.657075	 0.224256
356.052538	 8.266323	 358.654214	 0.228261
356.053074	 8.265921	 358.654482	 0.232265
356.053343	 8.265630	 358.654616	 0.236270
356.053454	 8.265362	 358.654505	 0.240275
356.053276	 8.265139	 358.654303	 0.244279
356.053991	 8.264334	 358.654974	 0.248284
356.055243	 8.263283	 358.656092	 0.252288
356.056092	 8.262524	 358.656784	 0.256293
356.056807	 8.261853	 358.657656	 0.260297
356.054907	 8.263775	 358.656248	 0.264302
356.054058	 8.264692	 358.655354	 0.268307
356.054371	 8.264289	 358.655399	 0.272311
356.053432	 8.265206	 358.654259	 0.276316
356.052449	 8.266189	 358.653521	 0.280320
356.053164	 8.265452	 358.654527	 0.284325
356.053656	 8.265049	 358.655309	 0.288330
356.055108	 8.263798	 358.656516	 0.292334
356.057589	 8.261227	 358.658774	 0.296339
356.057724	 8.261093	 358.658975	 0.300343
356.056718	 8.261808	 358.657902	 0.304348
356.054930	 8.263708	 358.656382	 0.308352
356.055690	 8.262971	 358.656807	 0.312357
356.057008	 8.261406	 358.657790	 0.316362
356.057813	 8.260601	 358.658751	 0.320366
356.057724	 8.260668	 358.658751	 0.324371
356.054281	 8.264245	 358.655600	 0.328375
356.054997	 8.263887	 358.656293	 0.332380
356.058618	 8.260489	 358.659847	 0.336384
356.060205	 8.258478	 358.661232	 0.340389
356.055578	 8.263060	 358.656986	 0.344394
356.052270	 8.266592	 358.653968	 0.348398
356.054438	 8.264669	 358.655980	 0.352403
356.053946	 8.265072	 358.655130	 0.356407
356.055198	 8.263753	 358.656650	 0.360412
356.054393	 8.264625	 358.656002	 0.364416
356.054818	 8.264178	 358.656539	 0.368421
356.055444	 8.263507	 358.657187	 0.372426
356.054997	 8.264066	 358.656404	 0.376430
356.054550	 8.264580	 358.656069	 0.380435
356.054684	 8.264356	 358.656315	 0.384439
356.053499	 8.265295	 358.655019	 0.388444
356.054997	 8.263574	 358.656181	 0.392449
356.057209	 8.261451	 358.658215	 0.396453
356.058305	 8.260221	 358.659444	 0.400458
356.058528	 8.260042	 358.659847	 0.404462
356.057522	 8.261294	 358.658953	 0.408467
356.057746	 8.261384	 358.659310	 0.412471
356.060383	 8.258433	 358.661545	 0.416476
356.058908	 8.259975	 358.660137	 0.420481
356.057522	 8.261182	 358.658908	 0.424485
356.057031	 8.261719	 358.658438	 0.428490
356.057902	 8.260937	 358.659221	 0.432494
356.059534	 8.259394	 358.660897	 0.436499
356.058595	 8.260288	 358.660092	 0.440503
356.058662	 8.260177	 358.660092	 0.444508
356.058439	 8.260378	 358.659891	 0.448513
356.057299	 8.261495	 358.658528	 0.452517
356.056718	 8.262233	 358.657746	 0.456522
356.057254	 8.261786	 358.658528	 0.460526
356.056830	 8.262166	 358.658416	 0.464531
356.057768	 8.260892	 358.659377	 0.468535
356.058729	 8.259864	 358.659958	 0.472540
356.061032	 8.257494	 358.662059	 0.476545
356.059601	 8.259104	 358.660718	 0.480549
356.057545	 8.261227	 358.659087	 0.484554
356.056584	 8.262233	 358.658260	 0.488558
356.058484	 8.260288	 358.659936	 0.492563
356.057634	 8.261138	 358.658885	 0.496568
356.058260	 8.260802	 358.659556	 0.500572
356.056517	 8.262680	 358.658327	 0.504577
356.053834	 8.265228	 358.655667	 0.508581
356.053231	 8.265988	 358.654862	 0.512586
356.055667	 8.263507	 358.656986	 0.516590
356.056405	 8.262725	 358.657768	 0.520595
356.055198	 8.263887	 358.656874	 0.524600
356.056025	 8.262971	 358.657634	 0.528604
356.055958	 8.262680	 358.657142	 0.532609
356.056315	 8.262322	 358.657276	 0.536613
356.055444	 8.263418	 358.656472	 0.540618
356.056114	 8.262725	 358.657366	 0.544622
356.055064	 8.263775	 358.656427	 0.548627
356.056427	 8.262546	 358.657589	 0.552632
356.056181	 8.262926	 358.657187	 0.556636
356.055555	 8.263216	 358.656472	 0.560641
356.055801	 8.262926	 358.656919	 0.564645
356.055511	 8.263194	 358.656874	 0.568650
356.055086	 8.263865	 358.656427	 0.572654
356.057187	 8.261831	 358.658304	 0.576659
356.056830	 8.262188	 358.657924	 0.580664
356.054840	 8.264133	 358.656226	 0.584668
356.056807	 8.262032	 358.657969	 0.588673
356.058819	 8.259998	 358.659824	 0.592677
356.057969	 8.261160	 358.659020	 0.596682
356.056204	 8.263038	 358.657366	 0.600686
356.055421	 8.263730	 358.656874	 0.604691
356.053790	 8.265407	 358.655399	 0.608696
356.055287	 8.263842	 358.656583	 0.612700
356.056338	 8.262725	 358.657433	 0.616705
356.055846	 8.263239	 358.656986	 0.620709
356.053052	 8.266100	 358.654415	 0.624714
356.053611	 8.265586	 358.655063	 0.628719
356.054997	 8.263999	 358.656092	 0.632723
356.056137	 8.262635	 358.656740	 0.636728
356.055779	 8.262971	 358.656404	 0.640732
356.055131	 8.263440	 358.655980	 0.644737
356.055354	 8.263239	 358.656270	 0.648741
356.055444	 8.263395	 358.656337	 0.652746
356.053790	 8.265452	 358.654840	 0.656751
356.052270	 8.267039	 358.653275	 0.660755
356.050660	 8.268178	 358.651487	 0.664760
356.049990	 8.268827	 358.650973	 0.668764
356.053879	 8.265161	 358.654907	 0.672769
356.055958	 8.262971	 358.656740	 0.676773
356.054751	 8.264423	 358.655913	 0.680778
356.054214	 8.265161	 358.655712	 0.684783
356.053589	 8.265697	 358.655130	 0.688787
356.054773	 8.264423	 358.656092	 0.692792
356.056919	 8.262389	 358.658103	 0.696796
356.058931	 8.260177	 358.660070	 0.700801
356.060026	 8.258858	 358.661277	 0.704805
356.060361	 8.258366	 358.661612	 0.708810
356.059065	 8.259886	 358.660092	 0.712815
356.060071	 8.258768	 358.660942	 0.716819
356.062507	 8.256243	 358.663356	 0.720824
356.060607	 8.258098	 358.661545	 0.724828
356.059065	 8.259551	 358.660092	 0.728833
356.058260	 8.260512	 358.659198	 0.732838
356.060652	 8.258321	 358.661456	 0.736842
356.061143	 8.257919	 358.662037	 0.740847
356.059378	 8.259573	 358.660607	 0.744851
356.056628	 8.262389	 358.658103	 0.748856
356.054997	 8.264289	 358.656382	 0.752860
356.056695	 8.262792	 358.657991	 0.756865
356.058931	 8.260333	 358.660115	 0.760870
356.057500	 8.261674	 358.658707	 0.764874
356.054907	 8.264356	 358.656315	 0.768879
356.054147	 8.265139	 358.655399	 0.772883
356.055019	 8.264401	 358.656114	 0.776888
356.056986	 8.262345	 358.658014	 0.780892
356.058104	 8.261093	 358.659221	 0.784897
356.056762	 8.262412	 358.658058	 0.788902
356.057522	 8.261652	 358.658595	 0.792906
356.058349	 8.260959	 358.659310	 0.796911
356.056003	 8.263462	 358.657187	 0.800915
356.053477	 8.266010	 358.654996	 0.804920
356.053410	 8.265899	 358.654907	 0.808924
356.057746	 8.261160	 358.658774	 0.812929
356.061434	 8.257472	 358.662127	 0.816934
356.061278	 8.257718	 358.662127	 0.820938
356.059266	 8.259819	 358.660338	 0.824943
356.055399	 8.263730	 358.656449	 0.828947
356.056517	 8.262546	 358.657589	 0.832952
356.057969	 8.261115	 358.658908	 0.836957
356.058439	 8.260646	 358.659221	 0.840961
356.056964	 8.262166	 358.658103	 0.844966
356.056248	 8.262859	 358.657589	 0.848970
356.056181	 8.262926	 358.657500	 0.852975
356.056941	 8.262613	 358.658170	 0.856979
356.055287	 8.264110	 358.656427	 0.860984
356.056472	 8.262412	 358.657544	 0.864989
356.057008	 8.262076	 358.658170	 0.868993
356.057858	 8.261317	 358.658863	 0.872998
356.059020	 8.260154	 358.659869	 0.877002
356.056673	 8.262412	 358.657433	 0.881007
356.054237	 8.264870	 358.655287	 0.885011
356.052829	 8.266323	 358.654080	 0.889016
356.052650	 8.266636	 358.653834	 0.893021
356.056070	 8.263239	 358.656986	 0.897025
356.056874	 8.262144	 358.657746	 0.901030
356.055198	 8.263865	 358.656159	 0.905034
356.056137	 8.262903	 358.657209	 0.909039
356.055533	 8.263529	 358.656516	 0.913043
356.054214	 8.264759	 358.654840	 0.917048
356.054483	 8.264535	 358.655197	 0.921053
356.055779	 8.263172	 358.656740	 0.925057
356.057925	 8.260780	 358.658997	 0.929062
356.056226	 8.262434	 358.656919	 0.933066
356.059154	 8.259595	 358.659735	 0.937071
356.061300	 8.257450	 358.661836	 0.941076
356.061590	 8.257070	 358.662171	 0.945080
356.059132	 8.259640	 358.659936	 0.949085
356.055399	 8.263596	 358.656404	 0.953089
356.054103	 8.265183	 358.655197	 0.957094
356.055444	 8.263887	 358.656583	 0.961098
356.054930	 8.264401	 358.656360	 0.965103
356.053231	 8.266100	 358.654750	 0.969108
356.054438	 8.264937	 358.655801	 0.973112
356.056651	 8.262792	 358.657813	 0.977117
356.058975	 8.260512	 358.660204	 0.981121
356.056450	 8.262993	 358.657924	 0.985126
356.056137	 8.263351	 358.657634	 0.989130
356.057366	 8.261920	 358.658550	 0.993135
356.056405	 8.262903	 358.657611	 0.997140
356.054460	 8.265161	 358.655600	 1.001144
356.054214	 8.265295	 358.655421	 1.005149
356.054930	 8.264468	 358.656248	 1.009153
356.053097	 8.266524	 358.654549	 1.013158
356.056181	 8.263574	 358.657589	 1.017162
356.061367	 8.259126	 358.664183	 1.021167
356.066798	 8.254455	 358.671470	 1.025172
356.066553	 8.254767	 358.671402	 1.029176
356.069481	 8.251906	 358.674219	 1.033181
356.071202	 8.250230	 358.675873	 1.037185
356.071425	 8.250051	 358.676186	 1.041190
356.070106	 8.251214	 358.675001	 1.045195
356.068497	 8.252733	 358.673794	 1.049199
356.070084	 8.251303	 358.675247	 1.053204
356.073437	 8.247995	 358.678264	 1.057208
356.072610	 8.248800	 358.677460	 1.061213
356.067849	 8.253493	 358.672878	 1.065217
356.064854	 8.256489	 358.670151	 1.069222
356.068676	 8.252666	 358.673816	 1.073227
356.068676	 8.252644	 358.673705	 1.077231
356.067044	 8.254209	 358.672229	 1.081236
356.067916	 8.253404	 358.673057	 1.085240
356.068989	 8.252443	 358.674174	 1.089245
356.070978	 8.250498	 358.675918	 1.093249
356.070174	 8.251258	 358.675113	 1.097254
356.067514	 8.253963	 358.672855	 1.101259
356.064541	 8.256556	 358.669525	 1.105263
356.060763	 8.258545	 358.662775	 1.109268
356.059489	 8.259506	 358.660562	 1.113272
356.061322	 8.257763	 358.662037	 1.117277
356.062954	 8.256332	 358.664004	 1.121281
356.060763	 8.258835	 358.662171	 1.125286
356.058171	 8.261182	 358.659556	 1.129291
356.058238	 8.261115	 358.659489	 1.133295
356.058864	 8.260489	 358.660048	 1.137300
356.058238	 8.261004	 358.659355	 1.141304
356.055757	 8.263641	 358.657164	 1.145309
356.054125	 8.265340	 358.655533	 1.149314
356.054125	 8.265474	 358.655354	 1.153318
356.056338	 8.263306	 358.657544	 1.157323
356.057411	 8.261942	 358.658528	 1.161327
356.056561	 8.262747	 358.657723	 1.165332
356.058148	 8.261071	 358.659444	 1.169336
356.057679	 8.261495	 358.658863	 1.173341
356.056450	 8.262792	 358.657388	 1.177346
356.057299	 8.261831	 358.658081	 1.181350
356.056628	 8.262233	 358.657634	 1.185355
356.057411	 8.261406	 358.658438	 1.189359
356.058416	 8.260422	 358.659154	 1.193364
356.058662	 8.260110	 358.659221	 1.197368
356.059914	 8.258880	 358.660495	 1.201373
