356.091855	 8.249023	 358.682332	 0.000000
356.091318	 8.249649	 358.682064	 0.004005
356.089508	 8.251594	 358.680455	 0.008009
356.090558	 8.250588	 358.681371	 0.012014
356.091385	 8.249828	 358.681975	 0.016018
356.090961	 8.250185	 358.681438	 0.020023
356.088167	 8.252577	 358.678711	 0.024027
356.086602	 8.253940	 358.677147	 0.028032
356.086423	 8.254186	 358.676767	 0.032037
356.087474	 8.253337	 358.677460	 0.036041
356.088614	 8.252152	 358.678376	 0.040046
356.087027	 8.253851	 358.677080	 0.044050
356.085976	 8.254790	 358.676432	 0.048055
356.088167	 8.252577	 358.678309	 0.052059
356.089798	 8.250901	 358.679382	 0.056064
356.089932	 8.250789	 358.679650	 0.060069
356.089687	 8.250945	 358.679896	 0.064073
356.088547	 8.251795	 358.678823	 0.068078
356.085976	 8.254276	 358.675962	 0.072082
356.087273	 8.253069	 358.676901	 0.076087
356.090067	 8.250051	 358.679740	 0.080092
356.089374	 8.250297	 358.679203	 0.084096
356.088770	 8.250878	 358.679136	 0.088101
356.087742	 8.251906	 358.678063	 0.092105
356.089351	 8.250141	 358.679315	 0.096110
356.088010	 8.251325	 358.677996	 0.100114
356.086200	 8.253024	 358.676946	 0.104119
356.085484	 8.253560	 358.676588	 0.108124
356.088882	 8.250319	 358.679740	 0.112128
356.088435	 8.250632	 358.679069	 0.116133
356.086088	 8.252599	 358.676745	 0.120137
356.082154	 8.255997	 358.673124	 0.124142
356.084456	 8.253672	 358.675627	 0.128146
356.083987	 8.254253	 358.675068	 0.132151
356.085350	 8.252890	 358.676186	 0.136156
356.084412	 8.253784	 358.675448	 0.140160
356.083205	 8.255237	 358.674576	 0.144165
356.083897	 8.254365	 358.675493	 0.148169
356.083518	 8.254969	 358.674800	 0.152174
356.085842	 8.252935	 358.677035	 0.156178
356.086468	 8.252488	 358.677594	 0.160183
356.087094	 8.251795	 358.678466	 0.164188
356.087854	 8.250878	 358.679315	 0.168192
356.086826	 8.251929	 358.678130	 0.172197
356.087965	 8.250856	 358.679047	 0.176201
356.090268	 8.248352	 358.681215	 0.180206
356.089418	 8.249180	 358.680746	 0.184211
356.089061	 8.249425	 358.680544	 0.188215
356.087608	 8.251057	 358.678957	 0.192220
356.088770	 8.249939	 358.680097	 0.196224
356.088591	 8.250096	 358.679986	 0.200229
356.085976	 8.252555	 358.677706	 0.204233
356.085954	 8.252599	 358.678153	 0.208238
356.085149	 8.253471	 358.677281	 0.212243
356.085484	 8.253292	 358.677549	 0.216247
356.085462	 8.253069	 358.677326	 0.220252
356.085753	 8.252242	 358.677661	 0.224256
356.085350	 8.252733	 358.677706	 0.228261
356.084032	 8.254119	 358.676253	 0.232265
356.084680	 8.253471	 358.676677	 0.236270
356.084143	 8.253896	 358.676230	 0.240275
356.082869	 8.255080	 358.675091	 0.244279
356.081595	 8.256354	 358.674152	 0.248284
356.081707	 8.256265	 358.674308	 0.252288
356.083138	 8.254790	 358.675649	 0.256293
356.083897	 8.253963	 358.676230	 0.260297
356.086021	 8.251728	 358.678555	 0.264302
356.086557	 8.251057	 358.679203	 0.268307
356.086177	 8.251392	 358.678711	 0.272311
356.086490	 8.251057	 358.678890	 0.276316
356.085306	 8.252331	 358.677683	 0.280320
356.084836	 8.252599	 358.677348	 0.284325
356.085842	 8.251504	 358.678667	 0.288330
356.086781	 8.250811	 358.679918	 0.292334
356.089038	 8.248554	 358.681975	 0.296339
356.085797	 8.251638	 358.678644	 0.300343
356.083272	 8.253896	 358.676208	 0.304348
356.081327	 8.255617	 358.674353	 0.308352
356.080858	 8.256310	 358.673906	 0.312357
356.083339	 8.253784	 358.675985	 0.316362
356.086468	 8.250409	 358.678980	 0.320366
356.085306	 8.251683	 358.678309	 0.324371
356.082825	 8.254365	 358.676096	 0.328375
356.079360	 8.257807	 358.672475	 0.332380
356.079986	 8.257047	 358.672989	 0.336384
356.080254	 8.256690	 358.673347	 0.340389
356.079762	 8.257204	 358.672945	 0.344394
356.079114	 8.257830	 358.672498	 0.348398
356.079338	 8.257807	 358.672788	 0.352403
356.080522	 8.256623	 358.673682	 0.356407
356.081394	 8.255483	 358.674487	 0.360412
356.078466	 8.258254	 358.671827	 0.364416
356.077438	 8.259148	 358.670888	 0.368421
356.079047	 8.257628	 358.672609	 0.372426
356.079807	 8.257226	 358.673414	 0.376430
356.080142	 8.256891	 358.673749	 0.380435
356.077818	 8.259104	 358.671671	 0.384439
356.076790	 8.260333	 358.670888	 0.388444
356.075739	 8.261495	 358.669771	 0.392449
356.076521	 8.260601	 358.670464	 0.396453
356.078488	 8.258657	 358.672297	 0.400458
356.077684	 8.259238	 358.671447	 0.404462
356.075918	 8.261048	 358.669905	 0.408467
356.078868	 8.258031	 358.672744	 0.412471
356.080925	 8.255796	 358.674442	 0.416476
356.077013	 8.259707	 358.670553	 0.420481
356.076298	 8.260422	 358.670128	 0.424485
356.074778	 8.261965	 358.668832	 0.428490
356.075225	 8.261741	 358.669525	 0.432494
356.080344	 8.256913	 358.675091	 0.436499
356.087071	 8.251325	 358.683875	 0.440503
356.087094	 8.251504	 358.684478	 0.444508
356.087295	 8.251214	 358.684948	 0.448513
356.088100	 8.250454	 358.685596	 0.452517
356.089821	 8.248755	 358.687272	 0.456522
356.091162	 8.247503	 358.688882	 0.460526
356.089932	 8.248710	 358.688211	 0.464531
356.087653	 8.250901	 358.686088	 0.468535
356.086311	 8.252331	 358.684366	 0.472540
356.085842	 8.252800	 358.683607	 0.476545
356.085999	 8.252711	 358.683785	 0.480549
